index,residual,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
3.750000000000000000e+02,-2.400538854866443306e-01,1.163707451343408139e-01,-1.092330983972027991e-01,5.033817704267007365e-01,-5.112745543270279594e-03,3.957319495701216994e-02,7.438706198919389778e-02,1.225248367280529493e-01,7.392451423860313398e-02
3.760000000000000000e+02,-8.990943453358936355e-02,1.293167035034149537e-01,-1.023183278700618010e-01,3.026889919785005767e-01,4.155371538225541284e-02,4.024289034840793089e-02,8.923706221563890151e-02,1.747189347235006684e-01,9.182592937530129062e-02
3.770000000000000000e+02,2.834230236979083939e-01,1.238466660767635896e-01,-1.700704572243893209e-01,7.487497573390446970e-01,-1.177834520953491698e-01,4.027894571952731623e-02,7.803750696242375828e-02,1.383885790723434484e-01,8.279192856604145057e-02
3.780000000000000000e+02,-2.163668101203318761e-01,1.200823026976692298e-01,1.277312868709892281e-03,3.511978480467219388e-01,-1.143676583585317430e-01,3.987845856210391754e-02,6.964839930240135368e-02,1.405299571090318778e-01,8.869566237616251236e-02
3.790000000000000000e+02,-6.611412997487565724e-01,1.309779042558571471e-01,-1.307895947971264294e-01,7.265347678032869627e-01,6.944919066399192487e-03,4.021328421212954501e-02,8.348869124326563362e-02,1.147323609823317908e-01,8.145711470804255228e-02
3.800000000000000000e+02,-6.067505265636823075e-02,1.276035785585721005e-01,-3.917077401500427269e-01,6.920181621258565396e-01,-4.183288451268746960e-02,4.018549284336709465e-02,7.321779379562187717e-02,1.072400929734898534e-01,8.758546112729430344e-02
3.810000000000000000e+02,1.073699927501500229e-01,1.223313204958064726e-01,-8.974300352297032157e-02,4.028442538069947343e-01,-6.858925389814091167e-02,3.999890729952235852e-02,6.411248691411276790e-02,1.472234546024435431e-01,4.883545471405385113e-02
3.820000000000000000e+02,-2.955976356335092425e-02,1.291447017152830001e-01,-7.683219769552296352e-02,3.174426667809147062e-01,2.810153469022717149e-02,4.027531158570987063e-02,9.292096676014643952e-02,1.575378518090262137e-01,9.590166537156331883e-02
3.830000000000000000e+02,1.176243778051560586e-02,1.265699954540394356e-01,-6.379593807465659683e-02,4.487847316125975206e-01,-7.898021349417934378e-02,4.032369416144817448e-02,8.953305385378501624e-02,1.584073127798123481e-01,1.082796963697728460e-01
3.840000000000000000e+02,-2.268293380447967689e-01,1.268682328511313295e-01,-4.207097542319209599e-02,4.426282812902241348e-01,-5.463282740811808286e-02,4.026485923336368955e-02,8.733127373967158880e-02,1.597392615325362308e-01,1.046537937388045819e-01
3.850000000000000000e+02,-5.382405339154444635e-01,1.197521060562013601e-01,9.689450956457183045e-03,2.102468310632992776e-01,-5.803732475045463718e-02,3.980137204440591797e-02,7.083846475356629646e-02,1.251149018594996665e-01,8.993464625852902461e-02
3.860000000000000000e+02,-1.383749587590338004e-01,1.304178945136800771e-01,-1.151017117068097034e-01,5.233408704039242965e-01,2.043506603686309764e-03,4.024491590510168026e-02,7.987933718235350200e-02,1.419319734788377918e-01,8.402307532437264248e-02
3.870000000000000000e+02,-4.762469572103052440e-01,1.268575754169481429e-01,-1.609950674660876047e-01,5.442375972182154076e-01,-4.671817445726169499e-02,4.022439082900473861e-02,7.782304214986000834e-02,1.882733650902644607e-01,8.995662738530199598e-02
3.880000000000000000e+02,-8.093733179928777610e-02,1.171320832599597045e-01,-7.600273907668143869e-02,4.808204959571573678e-01,5.837922703571822580e-02,3.959974423707972313e-02,7.830554323580259102e-02,1.239309296016515433e-01,8.628612113941948325e-02
3.890000000000000000e+02,5.086833766215919095e-01,1.252048545264234647e-01,-1.445249139419247375e-01,7.646112192993361756e-01,-1.379677870397554018e-01,4.029985688723560638e-02,7.599739308428600515e-02,1.407423299648799253e-01,9.498139131043913108e-02
3.900000000000000000e+02,-2.990823316339905613e-01,1.159852546493825159e-01,-8.732221292310116123e-02,6.231836423661610835e-01,-4.032489399157572485e-02,3.960859700366656938e-02,8.672508609834875259e-02,1.361458558300397970e-01,6.879726070362866819e-02
3.910000000000000000e+02,-1.513896205677658091e-01,1.216533592927230428e-01,-9.665950859188499403e-03,2.356868028554892081e-01,-7.014933158689769244e-02,4.002586992615537326e-02,7.479337282920014984e-02,1.372048423179881016e-01,5.060992455899696735e-02
3.920000000000000000e+02,-1.080426381325775009e-01,1.188704150587154146e-01,-2.367348665018092005e-02,3.751014358973142615e-01,-1.419388109872153358e-01,3.980738947852409393e-02,7.193887454666615666e-02,1.638109514222289842e-01,9.167950488503903705e-02
3.930000000000000000e+02,4.821907934408830032e-01,1.242737219104880775e-01,-2.247613962637259599e-01,8.205180183971804153e-01,-7.544360016005378922e-02,4.022924605052308200e-02,7.472219042721967019e-02,1.544603301659608907e-01,7.795298375008849479e-02
3.940000000000000000e+02,3.959143261361798283e-01,1.156536417979089626e-01,-1.395688441162999949e-01,6.535070520070970224e-01,-6.470129469518925980e-02,3.956711323073541786e-02,8.663087319831547228e-02,1.288099598662658940e-01,7.425356586186140917e-02
3.950000000000000000e+02,6.682308139311657902e-01,1.304419838797974129e-01,-1.303813282559884712e-01,8.027493660919596818e-01,5.858509130483580130e-04,4.019063719740184615e-02,8.334294472856390579e-02,1.053338925641942314e-01,8.328151557670684935e-02
3.960000000000000000e+02,8.912823617503196072e-01,1.270069456992016232e-01,-5.354006809302382930e-01,1.432786499511863099e+00,-5.099080801899613657e-01,4.007441005611299401e-02,6.185258109628151424e-02,6.943868500216161810e-02,5.286614278523005250e-02
3.970000000000000000e+02,-2.476628834602964402e-01,1.215497025290830785e-01,-6.308329935885846618e-02,5.008013665720505436e-01,-6.180324673373991523e-02,3.997948636532001193e-02,7.310966101476368273e-02,1.397135400002087469e-01,8.207999034530856497e-02
3.980000000000000000e+02,2.934110849921339192e-01,1.238477519779391661e-01,-1.610499821218791539e-01,6.985438309486606823e-01,-7.436234044585114666e-02,4.020359139552140415e-02,7.070404993658749304e-02,1.454133776045636040e-01,6.320447165158563085e-02
3.990000000000000000e+02,-5.611608101276450988e-02,1.224058562430140190e-01,-8.834741703117066081e-02,4.891533709326956747e-01,-1.250889454269692447e-01,4.000686946546919837e-02,7.478329786216179886e-02,1.503706613566661299e-01,7.312893349034046975e-02
4.000000000000000000e+02,2.692132113291244577e-01,1.215440109602967389e-01,-9.835516540064394297e-02,5.167205974480651998e-01,1.458445771825275621e-03,4.006241688295618386e-02,7.814280980934325271e-02,1.996049889697720237e-01,9.569596498694632469e-02
4.010000000000000000e+02,-1.315856068562045733e-01,1.198952392294101305e-01,-8.297184814213699050e-04,4.224894201273193817e-01,-1.490809892046967011e-01,3.987573997328114350e-02,7.072882886863272878e-02,1.711724979289002968e-01,9.880266205685828140e-02
4.020000000000000000e+02,-2.039468252741051257e-01,1.157023456997611915e-01,-1.199149960479191090e-01,6.393128326286942054e-01,-4.853512653581565361e-02,3.958611052584232182e-02,8.732086329435233274e-02,1.451802055287306492e-01,6.875050310024891087e-02
4.030000000000000000e+02,-2.180426928771574402e-01,1.173060910408160323e-01,-7.811333555386709704e-02,4.909549125861080165e-01,3.904496977953467174e-02,3.961564748922496992e-02,7.144344001063634986e-02,1.133647476336439169e-01,7.804725708105039739e-02
4.040000000000000000e+02,-1.663600097560226088e-01,1.218614817107102621e-01,-8.741133864072031523e-02,5.929508310489168821e-01,-2.679022292486106169e-02,4.003014048708308098e-02,7.659302149154034733e-02,1.581063867624363517e-01,9.009718305009543904e-02
4.050000000000000000e+02,-2.618657600541836605e-01,1.243053362613513319e-01,-4.591218524392357558e-01,8.917561489441351297e-01,-1.591391228457771367e-01,4.010610892142408429e-02,6.458395940548170011e-02,8.518945720524097320e-02,5.321136885976360253e-02
4.060000000000000000e+02,1.976938013942492745e-01,1.193595985799987130e-01,1.748258306956668173e-02,5.923316868586078199e-01,-2.719084442556309045e-02,3.978314515848104665e-02,7.057246791878399317e-02,1.031075366360490603e-01,5.464293646561211443e-02
4.070000000000000000e+02,6.985054219162820099e-02,1.203467076152332504e-01,-1.667717195474811842e-02,4.801395426080446449e-01,-6.146150382176959054e-02,3.979862877340971383e-02,7.191206461186012977e-02,1.605065988373230723e-01,6.422538174521968957e-02
4.080000000000000000e+02,-1.384678174561740915e-01,1.243326258994858630e-01,-2.125421253250495413e-01,5.458037392042441871e-01,-1.924509771656209567e-01,4.002967306636111278e-02,6.691146382392067216e-02,1.373307465151304696e-01,5.217832932839466809e-02
4.090000000000000000e+02,1.139949276529921979e-01,1.164498508502437718e-01,-1.139452549720338381e-01,4.554997715177384610e-01,-2.126140917221106680e-02,3.958638065357587832e-02,7.481983431246576333e-02,1.344534081999390340e-01,6.751566431343063168e-02
4.100000000000000000e+02,-3.281241788697979445e-01,1.260879905606551443e-01,-1.776639444435880177e-01,6.587252380070386382e-01,-9.811505527915785618e-02,4.023945120592905406e-02,7.485837183898889913e-02,1.540363850102436094e-01,8.994969413952476345e-02
4.110000000000000000e+02,-3.958647855961099360e-01,1.160931720003733347e-01,-1.265486044232378704e-01,5.665963785396286312e-01,-6.868421244815972604e-02,3.957432962790465719e-02,7.767446201513844573e-02,1.400061175258768553e-01,7.440265692509795414e-02
4.120000000000000000e+02,7.359925699939651178e-02,1.186221927341613025e-01,-1.017546134724009108e-02,4.631363863477169218e-01,-4.826655225755462075e-02,3.967848987387657955e-02,8.119072450988515377e-02,1.447370988528737801e-01,9.399220194835504472e-02
4.130000000000000000e+02,-1.412846387576540685e-01,1.169454034043303919e-01,-9.075954717060991106e-02,4.571949996508666292e-01,4.310121027794945603e-02,3.960033271011062506e-02,7.419601401848113786e-02,1.245196713911787267e-01,7.596895226331142059e-02
4.140000000000000000e+02,8.235222933869801309e-02,1.201371287920562636e-01,9.496622662251860691e-03,3.019036032089841837e-01,-6.243536210359239280e-02,3.997466404065873335e-02,6.944361323223584292e-02,1.278679785668805358e-01,5.591683814212232428e-02
4.150000000000000000e+02,1.447914105333102386e-01,1.285187063319387091e-01,-1.189679876054723362e-01,4.052767755746742306e-01,1.346734819385923300e-02,4.022468277869084563e-02,8.801150116222684894e-02,1.592685702177147333e-01,9.877504955636629003e-02
4.160000000000000000e+02,7.971434029100683827e-02,1.184967538262437087e-01,-4.301612117820618336e-02,3.952017242714479517e-01,-8.513612809111706717e-03,3.970369511475783236e-02,7.564397712884946001e-02,1.749024169793549910e-01,9.589937549165089559e-02
4.170000000000000000e+02,-1.702727167193563151e-01,1.184361556218485323e-01,-1.814306242228740790e-02,4.841550779124449977e-01,-4.329918710602349841e-02,3.966349121172608322e-02,7.313217459578028046e-02,1.551799947146370595e-01,9.332262741794236649e-02
4.180000000000000000e+02,2.377392635951498800e-02,1.261353890994837967e-01,-1.889175259690906439e-01,1.180660484190925619e+00,-2.439626102101286609e-01,4.001319472165910940e-02,8.052331015267377712e-02,1.424119866102704635e-01,9.921524226421515880e-02
4.190000000000000000e+02,-3.762990992256881606e-01,1.195362375385275733e-01,5.042751198569673556e-03,1.978065271311086337e-01,-4.835144953847373556e-02,3.977602229477297108e-02,6.795717823727609463e-02,1.272608438069861569e-01,9.073753507809424745e-02
4.200000000000000000e+02,2.815215559657729405e-01,1.230254804910556748e-01,-2.142550887708974394e-01,5.230238539698301992e-01,1.068255771240513297e-01,4.002594268404376099e-02,7.884620776825372601e-02,2.015439294948830062e-01,1.105943020964874207e-01
4.210000000000000000e+02,-5.390696376257517880e-02,1.148891758253375306e-01,-1.505143005592112782e-01,5.239088488447172232e-01,-2.653708164322183399e-02,3.959148159103510062e-02,8.525727177674521928e-02,1.398723577169669885e-01,6.660306031337254185e-02
4.220000000000000000e+02,-5.672859590183689793e-01,1.161039484106458353e-01,-1.131338721165713879e-01,4.766075691873147280e-01,-6.678135630602974326e-02,3.958464588410305629e-02,8.628621218512753932e-02,1.433116162145705585e-01,7.280729848642779334e-02
4.230000000000000000e+02,9.871142524464056045e-01,1.267955235543612169e-01,-5.039478154274197319e-01,1.448652888345496326e+00,-5.103199530874104051e-01,4.006775480908511544e-02,6.193443219877921291e-02,8.361013883345903841e-02,5.406735182203598750e-02
4.240000000000000000e+02,-9.641105765784090120e-02,1.177227626464861093e-01,-3.266813569168146303e-02,5.234032967702725303e-01,-3.038539879417144485e-02,3.964889066802099876e-02,7.166507806620467380e-02,8.893673766579382467e-02,7.602256956059245951e-02
4.250000000000000000e+02,-1.669522224489526918e-01,1.270747129658273411e-01,-7.836041173977377483e-02,4.860306026118291767e-01,-3.606329911198254135e-02,4.023240972699319157e-02,8.345682851469711505e-02,2.021946251645104775e-01,9.803136095605968769e-02
4.260000000000000000e+02,4.767610669687235431e-02,1.180852188893085769e-01,4.152501839193497961e-03,5.215447892079760894e-01,-2.696945334416494741e-02,3.967913799894482590e-02,7.213323001667032441e-02,8.481332207847824822e-02,6.999822736927313604e-02
4.270000000000000000e+02,-9.857900605968437924e-04,1.177376215992694819e-01,-7.571370798234064448e-02,3.721189067344503609e-01,2.467202975145520172e-02,3.965191314867283490e-02,7.601761217995449404e-02,1.855572398993139971e-01,1.037751849137394655e-01
4.280000000000000000e+02,5.597781917707766314e-02,1.245126851475168300e-01,-2.881546228629334183e-01,5.717324183461519604e-01,1.266245661447782658e-03,4.002740074461021147e-02,8.098929674925849087e-02,1.550289249493588539e-01,9.912251533181840046e-02
4.290000000000000000e+02,-3.366719261961941267e-01,1.255847062754103238e-01,-4.381818135818517090e-01,6.495396144650494863e-01,-7.543135779578227784e-02,4.018559567229437746e-02,6.784022482107091023e-02,1.329396751566786494e-01,7.156821356064757556e-02
4.300000000000000000e+02,-2.000738645004479233e-01,1.177543359699231434e-01,-7.311070711107096887e-02,5.111470096102809224e-01,2.338204930066657694e-02,3.963236146950063071e-02,7.372883051630849116e-02,1.232523207714136676e-01,7.716528803714706175e-02
4.310000000000000000e+02,4.179531349136332841e-01,1.173368809401260648e-01,2.930745911043206725e-02,5.191832635066520041e-01,-1.278720571124818822e-02,3.969000552219194983e-02,7.734216779386969554e-02,8.614211983238030668e-02,7.123511212815777927e-02
4.320000000000000000e+02,3.500144199068933037e-01,1.158788373516116549e-01,-1.338327134622211423e-01,6.160229877760093897e-01,-5.552577135257989044e-02,3.956298173733730633e-02,8.063844656881297146e-02,1.358593266095312058e-01,7.483174618651478038e-02
4.330000000000000000e+02,-6.223592084034426097e-01,1.303864224012654671e-01,-1.234776989652524581e-01,7.686739352325054897e-01,-1.468218736323897988e-02,4.020345543816475353e-02,8.279742325778786938e-02,1.077484679331691952e-01,8.515795017113718390e-02
4.340000000000000000e+02,-3.721706231674296594e-01,1.301551913741894329e-01,-1.018727138621020600e-01,4.488297144975013087e-01,6.126957586025515157e-03,4.027775503478675523e-02,8.319919392432947869e-02,1.542065194391531724e-01,9.121783234853821087e-02
4.350000000000000000e+02,-1.533725862614604765e-02,1.309866993205852370e-01,-1.267270648025123903e-01,6.976825712054478545e-01,4.633176935643919248e-03,4.022622172855967737e-02,8.168964035833606308e-02,1.185771017845663189e-01,8.023159701616044970e-02
4.360000000000000000e+02,-9.722535362398221359e-02,1.231400475099046626e-01,-6.715579365853301119e-02,2.407846160011342107e-01,-7.963808897184551649e-02,4.014828362626628178e-02,7.522803301071043225e-02,1.311090603323937787e-01,5.191697612155232039e-02
4.370000000000000000e+02,1.366922848330963225e+00,1.294765157762440555e-01,-1.501988245740602246e-01,8.607737073750987289e-01,-4.220912672668244298e-02,4.017470923589556292e-02,7.992653545258521230e-02,1.112148453944036552e-01,8.544407350260924128e-02
4.380000000000000000e+02,4.130841989899274314e-01,1.287290961692732494e-01,-2.268505882698009235e-01,7.679553277152209034e-01,-5.639141651484234907e-02,4.018134124301670634e-02,7.925345846048335863e-02,9.014511962653520838e-02,9.021926652385447998e-02
4.390000000000000000e+02,-2.237504421927408171e-02,1.246907766269214346e-01,-1.432434557060808245e-01,6.261550862596285683e-01,-2.538948322717080597e-01,4.000544437515567153e-02,7.412405965593607537e-02,1.737094169849322800e-01,7.571342377469089668e-02
