index,residual,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
9.400000000000000000e+01,-2.121765555715487750e+01,1.473107927381306581e+02,2.323442201849861277e+01,-2.115134985519430089e+01,8.073339209693020102e-02,-1.285577865372578010e+00,9.904726208709574431e-02,6.835024081608916113e-02,1.811752791647680827e-01,2.565381549841909024e-04,1.663826697174155406e-02
9.500000000000000000e+01,1.853840433501250473e+01,1.362825241776114353e+02,2.090125836664827119e+01,3.214905498125013139e+00,5.943640996477114052e-02,-7.928936881630516131e-01,9.713472488389100767e-02,6.748386571248984889e-02,1.479726740813992192e-01,2.204107269013346284e-04,1.042262626052730019e-02
9.600000000000000000e+01,-4.823240809604529034e+01,1.402795810867744706e+02,2.092905704653265175e+01,3.264936520609238002e+00,8.088256820947432868e-02,-1.876106799150366156e+00,1.001114393079045456e-01,6.747363298058429992e-02,1.573018580429305646e-01,2.625410917168180384e-04,1.406193475859191314e-02
9.700000000000000000e+01,1.836828292684021235e+01,1.333721382724256728e+02,2.119914044008073262e+01,-7.930396181103969155e+00,5.653124840137285084e-02,-2.004009267961996688e-01,1.026398893227913056e-01,6.769413049234880575e-02,1.408930253519764253e-01,2.064979384275623952e-04,9.692063178259041969e-03
9.800000000000000000e+01,-3.274061011905134677e+01,1.419854151525398152e+02,2.349878125566640819e+01,-2.796630905107685905e+01,1.498405517797929409e-01,-2.415887380175658627e+00,1.078941925463954843e-01,6.827318426652814742e-02,1.594471156387929356e-01,1.810209087742797580e-04,1.388969156363451321e-02
9.900000000000000000e+01,1.209563632706924921e+02,2.364162394654883883e+02,2.273716237661063388e+01,-1.348762545055319038e+02,2.659002851641455445e-01,-1.039795445345069780e+01,1.034119988762137177e-01,6.807885067635223442e-02,1.305272007607206908e-01,1.133977475486435641e-04,8.071639546297932483e-03
1.000000000000000000e+02,-2.628641073573931664e+01,1.345378201414016246e+02,2.125293365161684633e+01,-1.046579911682323605e+01,5.928743981918967176e-02,-4.938634611107758365e-01,1.019686731774600008e-01,6.772311155630153512e-02,1.405211983406275955e-01,2.212159758784278737e-04,1.025096843343050249e-02
1.010000000000000000e+02,6.685771116373872225e+00,1.466000302115162413e+02,2.040005572019067515e+01,-1.376763424519866064e+01,1.247078915039395719e-01,-9.424872050649039101e-01,1.088806746035045764e-01,6.734024419916345705e-02,1.916666390380611373e-01,2.254174212762179576e-04,1.038280103587213392e-02
1.020000000000000000e+02,-1.039148703773072810e+02,1.667937417437034640e+02,2.072299609293949985e+01,7.512611215324408676e+00,1.034324782552910327e-01,-1.063150475031214848e+00,9.807232042124013061e-02,6.744026117549982435e-02,1.486681248887360418e-01,1.644129740129648845e-04,9.449168346874061569e-03
1.030000000000000000e+02,1.321146356741875039e+01,1.419540913032797391e+02,2.038192708901126338e+01,-2.426021132058448160e+01,1.060326048200575799e-01,-2.106253336718062474e+00,1.103167037517223809e-01,6.726495295573843569e-02,1.700105979114068522e-01,2.343271427972393054e-04,9.375458585524925129e-03
1.040000000000000000e+02,-3.891503886823021219e+01,1.463505279636541729e+02,2.038728875178343714e+01,-1.484579993328993197e+01,1.257901124151740158e-01,-9.280707538514583188e-01,1.093579883748093118e-01,6.733596213202025504e-02,1.883114144308403737e-01,2.275943967185974158e-04,1.078532122790647717e-02
1.050000000000000000e+02,-4.076353705984861620e+01,1.459378511873856326e+02,2.050999980780365206e+01,-1.797821097864726170e+01,8.580600998673643121e-02,-1.648145548083634671e+00,1.077950883444586255e-01,6.731373715557739668e-02,1.610140461421681601e-01,2.314878898314216013e-04,1.314144032670818731e-02
1.060000000000000000e+02,-6.324293215277190683e+01,1.505581545662536485e+02,2.054223422992569681e+01,-8.468850654482890761e+00,8.549423041957067426e-02,-8.958307427679382262e-02,1.035802969419366143e-01,6.735827159627616467e-02,1.693638064050296266e-01,2.313328935550650913e-04,1.261440422582830491e-02
1.070000000000000000e+02,5.734636872507923755e+01,1.513099584106518591e+02,2.225484802286336361e+01,-5.862828204249423436e+01,1.287060406542792634e-01,-1.198897750935669970e+00,1.083314156733476835e-01,6.801929266121051199e-02,1.672977113196512933e-01,2.529068311720351772e-04,1.471039569809437335e-02
1.080000000000000000e+02,-3.980886599728916764e+01,1.313490733633900618e+02,2.131872457631925144e+01,-1.322457400955327245e+01,6.033045899003670887e-02,-2.446969953457247549e-01,1.058582367258676937e-01,6.784095366658182691e-02,1.483578937199369063e-01,2.180900268183172549e-04,9.937883480626489782e-03
1.090000000000000000e+02,-1.253306515474391745e+02,1.730958744420846926e+02,2.140233736601566150e+01,-6.707578830611553578e+00,9.203772754657953137e-02,-4.541683682422935076e-01,9.458456153195290983e-02,6.785663950533936395e-02,1.470036782870771108e-01,2.181986600159534174e-04,6.935190755665340129e-03
1.100000000000000000e+02,2.878688827574052311e+00,1.533323091954961797e+02,2.065775577714438072e+01,-1.011905705571026104e+01,1.043247253207155584e-01,4.190599598586496333e-01,1.038040057739007677e-01,6.734891827893911553e-02,1.492723080216615816e-01,2.117782235650324848e-04,1.082274039017474578e-02
1.110000000000000000e+02,3.753408170664632593e+01,1.435101572840176800e+02,2.031711047361128308e+01,-2.612458247439839454e+01,1.016094302727542642e-01,-1.736590876338334866e+00,1.125723417061450099e-01,6.727307539235288791e-02,1.806213403649281624e-01,2.450383330796090269e-04,9.551383371981461354e-03
1.120000000000000000e+02,-2.144130567906458396e+01,1.900880700582142424e+02,2.221713477374009216e+01,-1.069360178721732666e+02,2.074193847917708000e-01,-2.506336203852371103e+00,1.057500641627629190e-01,6.803844444471805752e-02,1.258580917689088308e-01,1.421429835482329791e-04,6.624339667138589953e-03
1.130000000000000000e+02,2.164240077030150289e+01,1.629728987254580375e+02,2.281757279951234807e+01,-1.242069832420711606e+01,8.533433646591070953e-02,4.979657651854295652e-01,9.736609810158995681e-02,6.844403721458763856e-02,1.804272456859889462e-01,2.569612817231545655e-04,1.653396013570899992e-02
1.140000000000000000e+02,-6.315340826748272463e+00,1.309564772540033459e+02,2.128816404174954613e+01,-1.135243553940114580e+01,5.948132196732615340e-02,-1.880898747590910858e-01,1.054888844432844142e-01,6.782805710095474172e-02,1.466669182660714221e-01,2.124575732719878932e-04,1.014197341188789389e-02
1.150000000000000000e+02,-2.020531804967447442e+01,1.560258157112786819e+02,2.198099465285107357e+01,-4.953445113963821456e+01,1.392329966985338674e-01,-1.517483409027673424e+00,1.062379825424516339e-01,6.798052158800711731e-02,1.356606531943382321e-01,1.856677871764748650e-04,6.664446241593862189e-03
1.160000000000000000e+02,-2.284137350138903741e+02,2.074752784622243098e+02,2.254073220431622460e+01,-1.690177185669021753e+02,2.341444616887412011e-01,-4.476028206343482196e+00,1.009432641158594240e-01,6.811937842838819424e-02,1.360399679644191950e-01,1.357165806618538043e-04,8.325511671024887414e-03
1.170000000000000000e+02,2.207916404982560810e+00,1.407252591635772205e+02,2.065067088716546806e+01,-9.724717084316052862e+00,4.437532058815357033e-02,-5.842238924438507564e-01,9.547167499141356872e-02,6.735069517711288201e-02,1.531352102501997992e-01,2.445627137505156480e-04,1.176466196331596437e-02
1.180000000000000000e+02,6.961155938283116029e+01,1.435259870420455286e+02,2.090741317203919891e+01,2.786098042980619915e+00,8.096186627699279714e-02,-9.204370317808445723e-01,1.013873036405299050e-01,6.745265003942345350e-02,1.594405271877059604e-01,2.489376520238434105e-04,1.161902759150435817e-02
1.190000000000000000e+02,2.976666651256859097e+01,1.501214024083364222e+02,2.063533642865613515e+01,-8.872552268709064549e+00,1.055822783167817136e-01,7.670585103483035239e-02,1.027286335914948806e-01,6.733014855322395908e-02,1.559347906633002656e-01,2.256781084693297535e-04,1.108918883552677953e-02
1.200000000000000000e+02,4.840962616685844466e+01,1.526774766998709367e+02,2.204743723183320725e+01,-3.314634016852569687e+01,1.070958553510165390e-01,-1.689013652935360987e+00,1.067453143914816049e-01,6.796336584467257969e-02,1.372950132914287635e-01,2.326446796097077609e-04,7.780740963188976893e-03
1.210000000000000000e+02,-5.271752590639765401e+01,1.442768307422473413e+02,2.025873871987143815e+01,-2.450925801734330989e+01,9.892002675376547483e-02,-8.432379107962403308e-01,1.143992216163913916e-01,6.727988847934274208e-02,1.737774311431595775e-01,2.317315802961108541e-04,1.076410438348696964e-02
1.220000000000000000e+02,-4.167594206543387259e+01,1.359863722545273390e+02,2.084462420636660696e+01,1.507961141918586767e+00,5.015191713918236427e-02,-1.281643549801056992e+00,9.549720807879570617e-02,6.746333118285398334e-02,1.506421082145663060e-01,2.163744040588975862e-04,1.138674321502478222e-02
1.230000000000000000e+02,7.336072171141110232e+01,1.770104081400477298e+02,2.116695566012017338e+01,2.701661818756009303e+00,9.786802258013935218e-02,-4.943996226082322809e-01,9.462687580383934149e-02,6.776587320601927533e-02,1.416451526733885913e-01,1.657290868725397727e-04,7.790728075891350732e-03
1.240000000000000000e+02,2.908708763071515477e+02,2.427808689239064392e+02,2.292510289998852713e+01,-9.965492918138160405e+01,2.422523081589469662e-01,-6.729339360294030570e+00,1.057162907394643830e-01,6.808066957442701628e-02,1.329482923401052175e-01,1.015757300877768310e-04,7.061898757408664913e-03
1.250000000000000000e+02,1.729515635921798093e+02,1.550768169998412418e+02,2.234616083423265565e+01,-4.914721966213758009e+01,1.696794655507859739e-01,-3.531060243714019276e+00,1.042616607792179184e-01,6.797083331639426629e-02,1.674567945263363833e-01,2.504840500471209436e-04,1.216849340201961449e-02
1.260000000000000000e+02,1.915892183096912760e+01,1.687485911595942980e+02,2.260743352029010111e+01,-1.275119177556783612e+01,1.081393246744559028e-01,-1.840811165863966536e+00,9.355519169387127576e-02,6.843030252979254158e-02,1.781072069536249747e-01,2.502038606471212816e-04,1.383861895364836385e-02
1.270000000000000000e+02,1.719520799790504739e+01,1.478397469088855019e+02,2.057196672606747256e+01,-1.174910841242217785e+01,1.040845795705497845e-01,6.141584990255843923e-02,1.057952490956973468e-01,6.730984818368855593e-02,1.588080904871843890e-01,2.245705912578686196e-04,1.086802627081840354e-02
1.280000000000000000e+02,2.028081006543462195e+01,1.775595147712316475e+02,2.130373874251757016e+01,-3.092468115521391780e-01,8.433156975483052653e-02,-7.426207863447781277e-01,9.614629466594169782e-02,6.797573043594161424e-02,1.417978721735487502e-01,1.860738766397073102e-04,7.435686046265543858e-03
1.290000000000000000e+02,-2.184081248554847932e+01,1.464536048626060847e+02,2.032227436298131096e+01,-1.777500176666674747e+01,1.238125208258780002e-01,-8.806296072932172647e-01,1.118818540447112514e-01,6.734737867806379896e-02,1.800990928043931794e-01,2.349665347973615330e-04,9.936588922959840170e-03
1.300000000000000000e+02,-1.164318378520000294e+02,1.468177135208505319e+02,2.055153350723889005e+01,-1.276364606443161165e+01,1.039956787490379508e-01,-6.502511536003624526e-02,1.055357205470159321e-01,6.730176877679885927e-02,1.579491787395218005e-01,2.265159070284710168e-04,1.104491500927750995e-02
1.310000000000000000e+02,-3.444579976613947281e+01,1.456785108180547752e+02,2.039949528363368003e+01,-1.571139150602014745e+01,1.226187983278275578e-01,-1.139893783524086768e+00,1.096330902655933415e-01,6.732470132364970494e-02,1.832813637097340520e-01,2.214376719745897698e-04,1.229207990737948668e-02
1.320000000000000000e+02,5.030573907049934235e+01,1.439354281607271275e+02,2.060513325383087846e+01,-9.638778778107004896e+00,7.354570119318681876e-02,5.851445579775838013e-01,9.900624989470376003e-02,6.732222211754229635e-02,1.524645974014063043e-01,2.158324258475543796e-04,1.406314163067111378e-02
1.330000000000000000e+02,-1.060748315057238642e+02,1.515265584773582930e+02,2.228209731090860402e+01,-5.814364445756861244e+01,1.298836571510654514e-01,-1.250013790411753201e+00,1.076124919044814249e-01,6.801531699382212803e-02,1.655316669939952134e-01,2.538752929707758176e-04,1.484830006449477935e-02
1.340000000000000000e+02,6.144955574716325941e+01,1.470813983462034571e+02,2.049557406205799737e+01,-1.364394307343272672e+01,9.205517313455682804e-02,-1.573926470218898199e-01,1.068733718304517577e-01,6.733267804905193610e-02,1.822177576147920863e-01,2.364187038040670402e-04,1.310941864054948787e-02
1.350000000000000000e+02,1.381938459103265586e+02,1.501456450142843551e+02,2.320063707838825451e+01,-1.727690886211448174e+01,7.945522123714712781e-02,-1.968655987164710019e+00,9.800413318450866551e-02,6.839335513714586701e-02,1.816184718622583516e-01,2.556343831780003690e-04,1.540550187683995334e-02
1.360000000000000000e+02,4.628745490035151988e+01,1.390864697792530364e+02,2.097395817119501871e+01,3.018238777645063209e+00,8.261413319123724064e-02,-2.104215816480162093e+00,1.004031624126321826e-01,6.750220430190402576e-02,1.560877977625935997e-01,2.601461945360922039e-04,1.528537337309144803e-02
1.370000000000000000e+02,1.372814160441972575e+00,1.802855784556116703e+02,2.220471461497634280e+01,-6.590957281927647671e+01,1.666795984817407705e-01,-1.151136601045053665e+00,9.476864170505072682e-02,6.824727348666047300e-02,1.461049193339502561e-01,2.176122551955292350e-04,1.069467565672568843e-02
1.380000000000000000e+02,1.958262724805292976e+01,1.771854925557612148e+02,2.204990602154756729e+01,-3.455044258023261250e+01,1.522905006969447195e-01,-6.577425882669550861e-01,9.304964931801097683e-02,6.829649642434380830e-02,1.454857912089839445e-01,2.087270007369759056e-04,1.073858160109016774e-02
1.390000000000000000e+02,-1.021954592882833879e+02,1.539311921637778084e+02,2.190746810734686889e+01,-5.144557121279737544e+01,1.473236837924906395e-01,-1.382222966117403917e+00,1.068326470912343423e-01,6.798585821226094117e-02,1.361477053399700043e-01,1.760090657964556607e-04,6.405516763049551483e-03
1.400000000000000000e+02,3.575213420592759235e+02,2.073726287355578393e+02,2.249056014700276407e+01,-1.670709954058057178e+02,2.341688396560010488e-01,-4.511263870219149652e+00,1.014650095218595643e-01,6.810704944544429540e-02,1.364134890818748669e-01,1.332444091284231975e-04,8.190372322732879934e-03
1.410000000000000000e+02,-5.307844035336958655e+01,1.403522724897783291e+02,2.064679881986442567e+01,-9.865780595994754876e+00,4.390544437520984417e-02,-6.785033695709891122e-01,9.539586478270131731e-02,6.735142226547612132e-02,1.550256746672347974e-01,2.457651133466643594e-04,1.159710399589978028e-02
1.420000000000000000e+02,5.613927831342938646e+01,1.456590393163335477e+02,2.022599183964035063e+01,-2.137748567195590610e+01,1.116413611774281084e-01,-1.097970769957809845e+00,1.147528195425540493e-01,6.732454497114083447e-02,1.787863758449161067e-01,2.420546141316845361e-04,9.732284280201439208e-03
1.430000000000000000e+02,1.110578314061609717e+01,2.009873426140662218e+02,2.240681736076955133e+01,-1.594508307369587499e+02,2.261289917667390348e-01,-3.208437500891663241e+00,9.983551615218427822e-02,6.810922080874444451e-02,1.357168502721528280e-01,1.345792769819996329e-04,7.641987637117332241e-03
1.440000000000000000e+02,-4.467800951463132719e+00,1.449895341263011233e+02,2.353539772940144914e+01,-2.882503440371260339e+01,1.571594169686752751e-01,-2.891061663882150246e+00,1.077733775877743466e-01,6.825452473598667136e-02,1.633647706643271136e-01,1.817109924794007940e-04,1.325053405793907325e-02
1.450000000000000000e+02,2.243396941332839134e+01,1.726541921031155482e+02,2.212867798846923506e+01,-6.443216546095926844e+01,1.691112737066176319e-01,-1.874742585914398463e+00,1.052860405731474019e-01,6.799866229225659531e-02,1.330519638620954181e-01,1.644252714994926727e-04,6.520317066300672718e-03
1.460000000000000000e+02,6.026284577563299649e+01,1.548277364708320079e+02,2.220218949124880581e+01,-3.675477288716368918e+01,1.633821432611721192e-01,-5.425019411137395053e+00,1.019352454193168528e-01,6.795751974940089646e-02,1.574093543079927715e-01,2.618534426859237137e-04,1.189230613381151228e-02
1.470000000000000000e+02,2.660561314359020102e+01,1.546229362311864861e+02,2.067765263176821477e+01,-1.017757447522690484e+01,1.033528893635236034e-01,3.723320445263758049e-01,1.042543051772472917e-01,6.735697182213676304e-02,1.498861199825251567e-01,2.084395836388676913e-04,1.073523448927057172e-02
1.480000000000000000e+02,9.196122437131582217e+01,1.738705922366442280e+02,2.258786854972242253e+01,-3.313212971999491430e+01,1.381409454345449983e-01,-3.875863075452157247e-02,9.345075029732806404e-02,6.830747940017291298e-02,1.501518315537147819e-01,2.298399972486434115e-04,1.478454942288413322e-02
